Participant,Interaction,Hand,Bone,X,Y,Z,Time
3,1,L,b_l_thumb2,-0.008153702,2.132987,-0.181743,1831.699
3,1,L,b_l_thumb3,0.02439416,2.142076,-0.1817938,1831.699
3,1,L,b_l_index1,-0.003511999,2.152418,-0.1358089,1831.699
3,1,L,b_l_index2,0.00782113,2.186157,-0.1227044,1831.699
3,1,L,b_l_index3,0.01656948,2.208691,-0.1201888,1831.699
3,1,L,b_l_middle1,0.0134289,2.139097,-0.1299101,1831.699
3,1,L,b_l_middle2,0.03198049,2.172662,-0.110624,1831.699
3,1,L,b_l_middle3,0.04591364,2.196392,-0.1093009,1831.699
3,1,L,b_l_ring1,0.02668745,2.123739,-0.134478,1831.699
3,1,L,b_l_ring2,0.04335509,2.147295,-0.160708,1831.699
3,1,L,b_l_ring3,0.02822343,2.133711,-0.1778148,1831.699
3,1,L,b_l_pinky0,0.003951087,2.0772,-0.1529037,1831.699
3,1,L,b_l_pinky1,0.03732965,2.106828,-0.1433098,1831.699
3,1,L,b_l_pinky2,0.04339931,2.125484,-0.1669496,1831.699
3,1,L,b_l_pinky3,0.02875958,2.112996,-0.1734515,1831.699
3,1,L,l_thumb_finger_tip_marker,0.04544892,2.131186,-0.1751356,1831.699
3,1,L,l_index_finger_tip_marker,0.02531475,2.228217,-0.1135903,1831.699
3,1,L,l_middle_finger_tip_marker,0.05883351,2.217524,-0.1059581,1831.699
3,1,L,l_ring_finger_tip_marker,0.01189623,2.117382,-0.1699914,1831.699
3,1,L,l_pinky_finger_tip_marker,0.01951733,2.101789,-0.1569857,1831.699
3,1,R,b_r_wrist,0.2133755,2.057602,-0.1509055,1831.699
3,1,R,b_r_forearm_stub,0.2133755,2.057602,-0.1509055,1831.699
3,1,R,b_r_thumb0,0.2192668,2.082329,-0.1515033,1831.699
3,1,R,b_r_thumb1,0.2168586,2.106041,-0.1585426,1831.699
3,1,R,b_r_thumb2,0.2060813,2.135046,-0.168526,1831.699
3,1,R,b_r_thumb3,0.1797474,2.156048,-0.1712469,1831.699
3,1,R,b_r_index1,0.2111246,2.150317,-0.1159425,1831.699
3,1,R,b_r_index2,0.2090436,2.187997,-0.1121552,1831.699
3,1,R,b_r_index3,0.2078473,2.212225,-0.1136517,1831.699
3,1,R,b_r_middle1,0.1898131,2.14361,-0.116188,1831.699
3,1,R,b_r_middle2,0.17161,2.180727,-0.1046251,1831.699
3,1,R,b_r_middle3,0.1603501,2.205511,-0.1003904,1831.699
3,1,R,b_r_ring1,0.1736763,2.135282,-0.1263261,1831.699
3,1,R,b_r_ring2,0.1725026,2.162601,-0.1541289,1831.699
3,1,R,b_r_ring3,0.188753,2.152982,-0.1728252,1831.699
3,1,R,b_r_pinky0,0.1832149,2.087081,-0.1509854,1831.699
3,1,R,b_r_pinky1,0.1604226,2.125213,-0.140476,1831.699
3,1,R,b_r_pinky2,0.1681028,2.142842,-0.1644337,1831.699
3,1,R,b_r_pinky3,0.1840362,2.1356,-0.1747403,1831.699
3,1,R,r_thumb_finger_tip_marker,0.1555814,2.160738,-0.1707776,1831.699
3,1,R,r_index_finger_tip_marker,0.2046598,2.234232,-0.1110462,1831.699
3,1,R,r_middle_finger_tip_marker,0.1484959,2.225642,-0.09151048,1831.699
3,1,R,r_ring_finger_tip_marker,0.2027467,2.133056,-0.1715873,1831.699
3,1,R,r_pinky_finger_tip_marker,0.1988112,2.120165,-0.169679,1831.699
3,1,L,b_l_wrist,-0.03467278,2.060364,-0.1553938,1847.804
3,1,L,b_l_forearm_stub,-0.03467278,2.060364,-0.1553938,1847.804
3,1,L,b_l_thumb0,-0.0306222,2.084777,-0.1612293,1847.804
3,1,L,b_l_thumb1,-0.02398637,2.106999,-0.1701622,1847.804
3,1,L,b_l_thumb2,-0.008132786,2.132926,-0.1817187,1847.804
3,1,L,b_l_thumb3,0.02442073,2.141994,-0.1817677,1847.804
3,1,L,b_l_index1,-0.003488346,2.15238,-0.1357948,1847.804
3,1,L,b_l_index2,0.007861173,2.186119,-0.1227061,1847.804
3,1,L,b_l_index3,0.01662168,2.20865,-0.1202013,1847.804
3,1,L,b_l_middle1,0.01344379,2.139052,-0.1298858,1847.804
3,1,L,b_l_middle2,0.0320107,2.172617,-0.1106146,1847.804
3,1,L,b_l_middle3,0.04595691,2.19634,-0.1093012,1847.804
3,1,L,b_l_ring1,0.02669422,2.123684,-0.1344431,1847.804
3,1,L,b_l_ring2,0.04338013,2.147216,-0.1606823,1847.804
3,1,L,b_l_ring3,0.02824435,2.133632,-0.1777853,1847.804
3,1,L,b_l_pinky0,0.003934097,2.077148,-0.1528474,1847.804
3,1,L,b_l_pinky1,0.03732817,2.106761,-0.1432638,1847.804
3,1,L,b_l_pinky2,0.04341294,2.125402,-0.1669122,1847.804
3,1,L,b_l_pinky3,0.0287674,2.112919,-0.1734102,1847.804
3,1,L,l_thumb_finger_tip_marker,0.04546718,2.131095,-0.1750993,1847.804
3,1,L,l_index_finger_tip_marker,0.02537667,2.228174,-0.1136118,1847.804
3,1,L,l_middle_finger_tip_marker,0.05888795,2.217466,-0.1059665,1847.804
3,1,L,l_ring_finger_tip_marker,0.01190644,2.117316,-0.1699565,1847.804
3,1,L,l_pinky_finger_tip_marker,0.01951589,2.101726,-0.15694,1847.804
3,1,R,b_r_wrist,0.2133943,2.057604,-0.1508946,1847.804
3,1,R,b_r_forearm_stub,0.2133943,2.057604,-0.1508946,1847.804
3,1,R,b_r_thumb0,0.2192847,2.08233,-0.151496,1847.804
3,1,R,b_r_thumb1,0.2168776,2.106041,-0.1585416,1847.804
3,1,R,b_r_thumb2,0.2061021,2.135043,-0.1685349,1847.804
3,1,R,b_r_thumb3,0.1797681,2.156044,-0.1712696,1847.804
3,1,R,b_r_index1,0.2111265,2.150326,-0.1159535,1847.804
3,1,R,b_r_index2,0.2090425,2.188007,-0.1121761,1847.804
3,1,R,b_r_index3,0.2078457,2.212235,-0.1136792,1847.804
3,1,R,b_r_middle1,0.1898154,2.143618,-0.1162051,1847.804
3,1,R,b_r_middle2,0.1716065,2.180736,-0.1046565,1847.804
3,1,R,b_r_middle3,0.1603438,2.205521,-0.1004307,1847.804
3,1,R,b_r_ring1,0.1736826,2.135287,-0.126347,1847.804
3,1,R,b_r_ring2,0.1725168,2.1626,-0.1541561,1847.804
3,1,R,b_r_ring3,0.1887745,2.152978,-0.1728446,1847.804
3,1,R,b_r_pinky0,0.1832324,2.087081,-0.1509919,1847.804
3,1,R,b_r_pinky1,0.1604345,2.125214,-0.1404993,1847.804
3,1,R,b_r_pinky2,0.1681218,2.142838,-0.1644583,1847.804
3,1,R,b_r_pinky3,0.1840594,2.135595,-0.1747574,1847.804
3,1,R,r_thumb_finger_tip_marker,0.1556017,2.160732,-0.1708095,1847.804
3,1,R,r_index_finger_tip_marker,0.2046563,2.234242,-0.1110802,1847.804
3,1,R,r_middle_finger_tip_marker,0.1484854,2.225653,-0.09155882,1847.804
3,1,R,r_ring_finger_tip_marker,0.2027692,2.133053,-0.1715972,1847.804
3,1,R,r_pinky_finger_tip_marker,0.1988336,2.120163,-0.169687,1847.804
3,1,L,b_l_wrist,-0.0347097,2.06032,-0.1553113,1864.943
3,1,L,b_l_forearm_stub,-0.0347097,2.06032,-0.1553113,1864.943
3,1,L,b_l_thumb0,-0.03063803,2.084726,-0.1611643,1864.943
3,1,L,b_l_thumb1,-0.0239818,2.106936,-0.1701124,1864.943
3,1,L,b_l_thumb2,-0.008104252,2.132841,-0.1816842,1864.943
3,1,L,b_l_thumb3,0.02445702,2.141881,-0.181731,1864.943
3,1,L,b_l_index1,-0.003455868,2.152326,-0.1357744,1864.943
3,1,L,b_l_index2,0.007916665,2.186066,-0.1227078,1864.943
3,1,L,b_l_index3,0.01669421,2.208592,-0.120218,1864.943
3,1,L,b_l_middle1,0.01346409,2.138989,-0.1298512,1864.943
3,1,L,b_l_middle2,0.03205257,2.172554,-0.1106007,1864.943
3,1,L,b_l_middle3,0.04601705,2.196267,-0.1093011,1864.943
3,1,L,b_l_ring1,0.02670323,2.123607,-0.1343936,1864.943
3,1,L,b_l_ring2,0.04341449,2.147107,-0.1606459,1864.943
3,1,L,b_l_ring3,0.02827279,2.133522,-0.1777433,1864.943
3,1,L,b_l_pinky0,0.003910075,2.077075,-0.1527683,1864.943
3,1,L,b_l_pinky1,0.03732567,2.106669,-0.1431989,1864.943
3,1,L,b_l_pinky2,0.04343142,2.125288,-0.1668595,1864.943
3,1,L,b_l_pinky3,0.0287777,2.112811,-0.173352,1864.943
3,1,L,l_thumb_finger_tip_marker,0.04549214,2.130969,-0.1750486,1864.943
3,1,L,l_index_finger_tip_marker,0.02546282,2.228114,-0.113641,1864.943
3,1,L,l_middle_finger_tip_marker,0.0589638,2.217385,-0.1059779,1864.943
3,1,L,l_ring_finger_tip_marker,0.01191997,2.117225,-0.1699068,1864.943
3,1,L,l_pinky_finger_tip_marker,0.0195133,2.101638,-0.1568757,1864.943
3,1,R,b_r_wrist,0.2134208,2.057606,-0.1508793,1864.943
3,1,R,b_r_forearm_stub,0.2134208,2.057606,-0.1508793,1864.943
3,1,R,b_r_thumb0,0.2193098,2.082332,-0.1514856,1864.943
3,1,R,b_r_thumb1,0.2169043,2.106041,-0.15854,1864.943
3,1,R,b_r_thumb2,0.2061317,2.135039,-0.1685473,1864.943
3,1,R,b_r_thumb3,0.1797975,2.156037,-0.1713011,1864.943
3,1,R,b_r_index1,0.2111295,2.150339,-0.1159687,1864.943
3,1,R,b_r_index2,0.2090413,2.188021,-0.1122047,1864.943
3,1,R,b_r_index3,0.2078438,2.212248,-0.1137168,1864.943
3,1,R,b_r_middle1,0.1898189,2.143629,-0.1162287,1864.943
3,1,R,b_r_middle2,0.1716018,2.18075,-0.1047001,1864.943
3,1,R,b_r_middle3,0.1603353,2.205535,-0.100487,1864.943
3,1,R,b_r_ring1,0.1736917,2.135294,-0.126376,1864.943
3,1,R,b_r_ring2,0.172537,2.162598,-0.1541938,1864.943
3,1,R,b_r_ring3,0.1888049,2.152973,-0.1728715,1864.943
3,1,R,b_r_pinky0,0.1832569,2.087081,-0.1510009,1864.943
3,1,R,b_r_pinky1,0.1604513,2.125216,-0.1405317,1864.943
3,1,R,b_r_pinky2,0.1681486,2.142834,-0.1644923,1864.943
3,1,R,b_r_pinky3,0.1840921,2.135588,-0.174781,1864.943
3,1,R,r_thumb_finger_tip_marker,0.1556305,2.160724,-0.1708541,1864.943
3,1,R,r_index_finger_tip_marker,0.2046517,2.234256,-0.1111268,1864.943
3,1,R,r_middle_finger_tip_marker,0.1484712,2.225669,-0.09162651,1864.943
3,1,R,r_ring_finger_tip_marker,0.2028007,2.133049,-0.1716109,1864.943
3,1,R,r_pinky_finger_tip_marker,0.1988649,2.120159,-0.1696981,1864.943
3,1,L,b_l_wrist,-0.03472251,2.060305,-0.1552827,1878.591
3,1,L,b_l_forearm_stub,-0.03472251,2.060305,-0.1552827,1878.591
3,1,L,b_l_thumb0,-0.0306436,2.084708,-0.1611417,1878.591
3,1,L,b_l_thumb1,-0.0239804,2.106914,-0.1700951,1878.591
3,1,L,b_l_thumb2,-0.008094644,2.132812,-0.181672,1878.591
3,1,L,b_l_thumb3,0.02446925,2.141843,-0.1817182,1878.591
3,1,L,b_l_index1,-0.003444862,2.152307,-0.1357671,1878.591
3,1,L,b_l_index2,0.007935641,2.186048,-0.1227081,1878.591
3,1,L,b_l_index3,0.01671906,2.208572,-0.1202234,1878.591
3,1,L,b_l_middle1,0.01347091,2.138968,-0.129839,1878.591
3,1,L,b_l_middle2,0.03206686,2.172533,-0.1105956,1878.591
3,1,L,b_l_middle3,0.04603766,2.196242,-0.1093008,1878.591
3,1,L,b_l_ring1,0.02670618,2.12358,-0.1343763,1878.591
3,1,L,b_l_ring2,0.04342613,2.147069,-0.1606331,1878.591
3,1,L,b_l_ring3,0.02828233,2.133484,-0.1777286,1878.591
3,1,L,b_l_pinky0,0.003901683,2.07705,-0.1527408,1878.591
3,1,L,b_l_pinky1,0.03732466,2.106637,-0.1431763,1878.591
3,1,L,b_l_pinky2,0.04343759,2.125248,-0.1668411,1878.591
3,1,L,b_l_pinky3,0.02878105,2.112773,-0.1733317,1878.591
3,1,L,l_thumb_finger_tip_marker,0.04550056,2.130926,-0.175031,1878.591
3,1,L,l_index_finger_tip_marker,0.02549241,2.228093,-0.1136507,1878.591
3,1,L,l_middle_finger_tip_marker,0.05898984,2.217357,-0.1059817,1878.591
3,1,L,l_ring_finger_tip_marker,0.01192438,2.117193,-0.1698894,1878.591
3,1,L,l_pinky_finger_tip_marker,0.0195122,2.101607,-0.1568533,1878.591
3,1,R,b_r_wrist,0.21343,2.057606,-0.150874,1878.591
3,1,R,b_r_forearm_stub,0.21343,2.057606,-0.150874,1878.591
3,1,R,b_r_thumb0,0.2193185,2.082333,-0.151482,1878.591
3,1,R,b_r_thumb1,0.2169136,2.106041,-0.1585394,1878.591
3,1,R,b_r_thumb2,0.2061419,2.135037,-0.1685516,1878.591
3,1,R,b_r_thumb3,0.1798077,2.156034,-0.171312,1878.591
3,1,R,b_r_index1,0.2111306,2.150343,-0.1159739,1878.591
3,1,R,b_r_index2,0.2090409,2.188026,-0.1122144,1878.591
3,1,R,b_r_index3,0.2078432,2.212253,-0.1137296,1878.591
3,1,R,b_r_middle1,0.1898203,2.143633,-0.1162368,1878.591
3,1,R,b_r_middle2,0.1716004,2.180754,-0.1047151,1878.591
3,1,R,b_r_middle3,0.1603326,2.20554,-0.1005064,1878.591
3,1,R,b_r_ring1,0.173695,2.135296,-0.1263859,1878.591
3,1,R,b_r_ring2,0.1725442,2.162598,-0.1542068,1878.591
3,1,R,b_r_ring3,0.1888154,2.152971,-0.1728806,1878.591
3,1,R,b_r_pinky0,0.1832655,2.087081,-0.151004,1878.591
3,1,R,b_r_pinky1,0.1604571,2.125216,-0.1405427,1878.591
3,1,R,b_r_pinky2,0.168158,2.142832,-0.1645039,1878.591
3,1,R,b_r_pinky3,0.1841035,2.135586,-0.1747891,1878.591
3,1,R,r_thumb_finger_tip_marker,0.1556406,2.160721,-0.1708695,1878.591
3,1,R,r_index_finger_tip_marker,0.2046502,2.234261,-0.1111427,1878.591
3,1,R,r_middle_finger_tip_marker,0.1484664,2.225674,-0.0916499,1878.591
3,1,R,r_ring_finger_tip_marker,0.2028117,2.133048,-0.1716156,1878.591
3,1,R,r_pinky_finger_tip_marker,0.1988758,2.120157,-0.1697019,1878.591
3,1,L,b_l_wrist,-0.03473265,2.060293,-0.1552601,1896.985
3,1,L,b_l_forearm_stub,-0.03473265,2.060293,-0.1552601,1896.985
3,1,L,b_l_thumb0,-0.03064805,2.084694,-0.1611238,1896.985
3,1,L,b_l_thumb1,-0.02397939,2.106896,-0.1700813,1896.985
3,1,L,b_l_thumb2,-0.008087188,2.132788,-0.1816623,1896.985
3,1,L,b_l_thumb3,0.02447875,2.141812,-0.1817079,1896.985
3,1,L,b_l_index1,-0.0034363,2.152292,-0.1357611,1896.985
3,1,L,b_l_index2,0.007950497,2.186033,-0.1227082,1896.985
3,1,L,b_l_index3,0.01673856,2.208556,-0.1202275,1896.985
3,1,L,b_l_middle1,0.01347619,2.13895,-0.1298292,1896.985
3,1,L,b_l_middle2,0.03207804,2.172515,-0.1105914,1896.985
3,1,L,b_l_middle3,0.04605381,2.196222,-0.1093004,1896.985
3,1,L,b_l_ring1,0.02670841,2.123559,-0.1343625,1896.985
3,1,L,b_l_ring2,0.04343517,2.147039,-0.1606229,1896.985
3,1,L,b_l_ring3,0.0282897,2.133454,-0.1777167,1896.985
3,1,L,b_l_pinky0,0.003895016,2.07703,-0.152719,1896.985
3,1,L,b_l_pinky1,0.0373238,2.106612,-0.1431584,1896.985
3,1,L,b_l_pinky2,0.04344234,2.125217,-0.1668265,1896.985
3,1,L,b_l_pinky3,0.02878358,2.112744,-0.1733156,1896.985
3,1,L,l_thumb_finger_tip_marker,0.04550707,2.130892,-0.1750171,1896.985
3,1,L,l_index_finger_tip_marker,0.02551563,2.228077,-0.1136582,1896.985
3,1,L,l_middle_finger_tip_marker,0.05901027,2.217335,-0.1059846,1896.985
3,1,L,l_ring_finger_tip_marker,0.01192773,2.117168,-0.1698755,1896.985
3,1,L,l_pinky_finger_tip_marker,0.01951124,2.101583,-0.1568356,1896.985
3,1,R,b_r_wrist,0.2134373,2.057607,-0.1508698,1896.985
3,1,R,b_r_forearm_stub,0.2134373,2.057607,-0.1508698,1896.985
3,1,R,b_r_thumb0,0.2193255,2.082334,-0.1514791,1896.985
3,1,R,b_r_thumb1,0.216921,2.106041,-0.1585389,1896.985
3,1,R,b_r_thumb2,0.2061501,2.135036,-0.1685549,1896.985
3,1,R,b_r_thumb3,0.1798159,2.156033,-0.1713205,1896.985
3,1,R,b_r_index1,0.2111315,2.150347,-0.1159779,1896.985
3,1,R,b_r_index2,0.2090407,2.18803,-0.112222,1896.985
3,1,R,b_r_index3,0.2078428,2.212256,-0.1137395,1896.985
3,1,R,b_r_middle1,0.1898214,2.143636,-0.1162431,1896.985
3,1,R,b_r_middle2,0.1715993,2.180758,-0.1047269,1896.985
3,1,R,b_r_middle3,0.1603304,2.205544,-0.1005217,1896.985
3,1,R,b_r_ring1,0.1736975,2.135298,-0.1263936,1896.985
3,1,R,b_r_ring2,0.1725498,2.162597,-0.1542169,1896.985
3,1,R,b_r_ring3,0.1888238,2.152969,-0.1728878,1896.985
3,1,R,b_r_pinky0,0.1832722,2.087081,-0.1510063,1896.985
3,1,R,b_r_pinky1,0.1604618,2.125217,-0.1405514,1896.985
3,1,R,b_r_pinky2,0.1681654,2.142831,-0.1645129,1896.985
3,1,R,b_r_pinky3,0.1841124,2.135584,-0.1747954,1896.985
3,1,R,r_thumb_finger_tip_marker,0.1556485,2.160718,-0.1708815,1896.985
3,1,R,r_index_finger_tip_marker,0.204649,2.234265,-0.111155,1896.985
3,1,R,r_middle_finger_tip_marker,0.1484628,2.225678,-0.09166829,1896.985
3,1,R,r_ring_finger_tip_marker,0.2028203,2.133047,-0.1716192,1896.985
3,1,R,r_pinky_finger_tip_marker,0.1988844,2.120156,-0.1697049,1896.985
3,1,L,b_l_wrist,-0.03474059,2.060284,-0.1552424,1916.874
3,1,L,b_l_forearm_stub,-0.03474059,2.060284,-0.1552424,1916.874
3,1,L,b_l_thumb0,-0.03065157,2.084683,-0.1611097,1916.874
3,1,L,b_l_thumb1,-0.02397865,2.106883,-0.1700704,1916.874
3,1,L,b_l_thumb2,-0.008081455,2.13277,-0.1816547,1916.874
3,1,L,b_l_thumb3,0.02448607,2.141788,-0.1816999,1916.874
3,1,L,b_l_index1,-0.003429695,2.152281,-0.1357564,1916.874
3,1,L,b_l_index2,0.007962011,2.186022,-0.1227081,1916.874
3,1,L,b_l_index3,0.01675368,2.208543,-0.1202306,1916.874
3,1,L,b_l_middle1,0.01348024,2.138937,-0.1298215,1916.874
3,1,L,b_l_middle2,0.03208668,2.172502,-0.1105881,1916.874
3,1,L,b_l_middle3,0.04606634,2.196206,-0.1093,1916.874
3,1,L,b_l_ring1,0.02671009,2.123543,-0.1343517,1916.874
3,1,L,b_l_ring2,0.04344216,2.147016,-0.1606149,1916.874
3,1,L,b_l_ring3,0.02829537,2.13343,-0.1777075,1916.874
3,1,L,b_l_pinky0,0.003889774,2.077015,-0.152702,1916.874
3,1,L,b_l_pinky1,0.03732307,2.106592,-0.1431443,1916.874
3,1,L,b_l_pinky2,0.04344598,2.125192,-0.166815,1916.874
3,1,L,b_l_pinky3,0.02878548,2.112721,-0.1733029,1916.874
3,1,L,l_thumb_finger_tip_marker,0.0455121,2.130866,-0.1750062,1916.874
3,1,L,l_index_finger_tip_marker,0.02553365,2.228064,-0.1136639,1916.874
3,1,L,l_middle_finger_tip_marker,0.05902614,2.217318,-0.1059868,1916.874
3,1,L,l_ring_finger_tip_marker,0.01193027,2.117149,-0.1698645,1916.874
3,1,L,l_pinky_finger_tip_marker,0.01951043,2.101564,-0.1568216,1916.874
3,1,R,b_r_wrist,0.213443,2.057607,-0.1508665,1916.874
3,1,R,b_r_forearm_stub,0.213443,2.057607,-0.1508665,1916.874
3,1,R,b_r_thumb0,0.2193309,2.082334,-0.1514768,1916.874
3,1,R,b_r_thumb1,0.2169268,2.10604,-0.1585385,1916.874
3,1,R,b_r_thumb2,0.2061565,2.135036,-0.1685574,1916.874
3,1,R,b_r_thumb3,0.1798223,2.156031,-0.1713271,1916.874
3,1,R,b_r_index1,0.2111323,2.15035,-0.115981,1916.874
3,1,R,b_r_index2,0.2090406,2.188033,-0.1122279,1916.874
3,1,R,b_r_index3,0.2078424,2.212259,-0.1137472,1916.874
3,1,R,b_r_middle1,0.1898223,2.143638,-0.116248,1916.874
3,1,R,b_r_middle2,0.1715985,2.180761,-0.1047361,1916.874
3,1,R,b_r_middle3,0.1603288,2.205546,-0.1005335,1916.874
3,1,R,b_r_ring1,0.1736996,2.1353,-0.1263996,1916.874
3,1,R,b_r_ring2,0.1725543,2.162597,-0.1542248,1916.874
3,1,R,b_r_ring3,0.1888304,2.152968,-0.1728934,1916.874
3,1,R,b_r_pinky0,0.1832775,2.087081,-0.1510081,1916.874
3,1,R,b_r_pinky1,0.1604655,2.125217,-0.1405581,1916.874
3,1,R,b_r_pinky2,0.1681713,2.142829,-0.16452,1916.874
3,1,R,b_r_pinky3,0.1841194,2.135582,-0.1748003,1916.874
3,1,R,r_thumb_finger_tip_marker,0.1556548,2.160717,-0.1708909,1916.874
3,1,R,r_index_finger_tip_marker,0.2046482,2.234268,-0.1111645,1916.874
3,1,R,r_middle_finger_tip_marker,0.14846,2.225682,-0.09168264,1916.874
3,1,R,r_ring_finger_tip_marker,0.2028271,2.133046,-0.171622,1916.874
3,1,R,r_pinky_finger_tip_marker,0.1988912,2.120155,-0.1697072,1916.874
3,1,L,b_l_wrist,-0.0347518,2.060271,-0.1552173,1933.675
3,1,L,b_l_forearm_stub,-0.0347518,2.060271,-0.1552173,1933.675
3,1,L,b_l_thumb0,-0.0306566,2.084668,-0.1610898,1933.675
3,1,L,b_l_thumb1,-0.02397776,2.106863,-0.1700549,1933.675
3,1,L,b_l_thumb2,-0.008073591,2.132745,-0.1816437,1933.675
3,1,L,b_l_thumb3,0.02449613,2.141755,-0.1816885,1933.675
3,1,L,b_l_index1,-0.00342057,2.152264,-0.1357495,1933.675
3,1,L,b_l_index2,0.007978039,2.186006,-0.1227078,1933.675
3,1,L,b_l_index3,0.01677478,2.208526,-0.1202346,1933.675
3,1,L,b_l_middle1,0.01348579,2.138918,-0.1298104,1933.675
3,1,L,b_l_middle2,0.0320987,2.172483,-0.1105831,1933.675
3,1,L,b_l_middle3,0.04608379,2.196184,-0.1092992,1933.675
3,1,L,b_l_ring1,0.02671233,2.12352,-0.1343363,1933.675
3,1,L,b_l_ring2,0.0434518,2.146983,-0.1606034,1933.675
3,1,L,b_l_ring3,0.02830314,2.133397,-0.1776942,1933.675
3,1,L,b_l_pinky0,0.003882335,2.076993,-0.1526779,1933.675
3,1,L,b_l_pinky1,0.03732193,2.106565,-0.1431244,1933.675
3,1,L,b_l_pinky2,0.04345094,2.125158,-0.1667987,1933.675
3,1,L,b_l_pinky3,0.028788,2.112689,-0.1732849,1933.675
3,1,L,l_thumb_finger_tip_marker,0.04551896,2.130829,-0.1749907,1933.675
3,1,L,l_index_finger_tip_marker,0.02555881,2.228046,-0.1136716,1933.675
3,1,L,l_middle_finger_tip_marker,0.05904828,2.217293,-0.1059896,1933.675
3,1,L,l_ring_finger_tip_marker,0.01193366,2.117121,-0.1698489,1933.675
3,1,L,l_pinky_finger_tip_marker,0.01950916,2.101538,-0.1568019,1933.675
3,1,R,b_r_wrist,0.213451,2.057608,-0.1508618,1933.675
3,1,R,b_r_forearm_stub,0.213451,2.057608,-0.1508618,1933.675
3,1,R,b_r_thumb0,0.2193385,2.082335,-0.1514736,1933.675
3,1,R,b_r_thumb1,0.2169349,2.106041,-0.1585378,1933.675
3,1,R,b_r_thumb2,0.2061655,2.135035,-0.168561,1933.675
3,1,R,b_r_thumb3,0.1798313,2.156029,-0.1713363,1933.675
3,1,R,b_r_index1,0.2111335,2.150353,-0.1159853,1933.675
3,1,R,b_r_index2,0.2090405,2.188037,-0.112236,1933.675
3,1,R,b_r_index3,0.2078421,2.212263,-0.1137579,1933.675
3,1,R,b_r_middle1,0.1898236,2.143642,-0.1162547,1933.675
3,1,R,b_r_middle2,0.1715974,2.180765,-0.1047488,1933.675
3,1,R,b_r_middle3,0.1603267,2.205551,-0.1005501,1933.675
3,1,R,b_r_ring1,0.1737026,2.135302,-0.1264079,1933.675
3,1,R,b_r_ring2,0.1725607,2.162597,-0.1542357,1933.675
3,1,R,b_r_ring3,0.1888396,2.152966,-0.1729011,1933.675
3,1,R,b_r_pinky0,0.183285,2.087081,-0.1510106,1933.675
3,1,R,b_r_pinky1,0.1604707,2.125218,-0.1405674,1933.675
3,1,R,b_r_pinky2,0.1681795,2.142828,-0.1645298,1933.675
3,1,R,b_r_pinky3,0.1841294,2.13558,-0.1748071,1933.675
3,1,R,r_thumb_finger_tip_marker,0.1556637,2.160714,-0.170904,1933.675
3,1,R,r_index_finger_tip_marker,0.2046471,2.234272,-0.1111777,1933.675
3,1,R,r_middle_finger_tip_marker,0.1484561,2.225687,-0.09170269,1933.675
3,1,R,r_ring_finger_tip_marker,0.2028366,2.133045,-0.1716259,1933.675
3,1,R,r_pinky_finger_tip_marker,0.1989007,2.120154,-0.1697104,1933.675
3,1,L,b_l_wrist,-0.03475567,2.060266,-0.1552087,1946.927
3,1,L,b_l_forearm_stub,-0.03475567,2.060266,-0.1552087,1946.927
3,1,L,b_l_thumb0,-0.03065837,2.084662,-0.1610829,1946.927
3,1,L,b_l_thumb1,-0.02397751,2.106857,-0.1700495,1946.927
3,1,L,b_l_thumb2,-0.008070957,2.132736,-0.1816399,1946.927
3,1,L,b_l_thumb3,0.02449951,2.141744,-0.1816845,1946.927
3,1,L,b_l_index1,-0.003417502,2.152259,-0.1357471,1946.927
3,1,L,b_l_index2,0.00798347,2.186,-0.1227076,1946.927
3,1,L,b_l_index3,0.01678194,2.20852,-0.1202359,1946.927
3,1,L,b_l_middle1,0.01348764,2.138911,-0.1298066,1946.927
3,1,L,b_l_middle2,0.03210276,2.172476,-0.1105814,1946.927
3,1,L,b_l_middle3,0.04608972,2.196177,-0.1092989,1946.927
3,1,L,b_l_ring1,0.02671305,2.123512,-0.134331,1946.927
3,1,L,b_l_ring2,0.04345505,2.146972,-0.1605994,1946.927
3,1,L,b_l_ring3,0.02830574,2.133386,-0.1776896,1946.927
3,1,L,b_l_pinky0,0.003879745,2.076986,-0.1526695,1946.927
3,1,L,b_l_pinky1,0.03732149,2.106555,-0.1431175,1946.927
3,1,L,b_l_pinky2,0.04345258,2.125146,-0.166793,1946.927
3,1,L,b_l_pinky3,0.02878879,2.112678,-0.1732787,1946.927
3,1,L,l_thumb_finger_tip_marker,0.04552127,2.130816,-0.1749854,1946.927
3,1,L,l_index_finger_tip_marker,0.02556738,2.22804,-0.1136742,1946.927
3,1,L,l_middle_finger_tip_marker,0.05905581,2.217285,-0.1059905,1946.927
3,1,L,l_ring_finger_tip_marker,0.01193476,2.117112,-0.1698435,1946.927
3,1,L,l_pinky_finger_tip_marker,0.01950866,2.101529,-0.156795,1946.927
3,1,R,b_r_wrist,0.2134538,2.057608,-0.1508602,1946.927
3,1,R,b_r_forearm_stub,0.2134538,2.057608,-0.1508602,1946.927
3,1,R,b_r_thumb0,0.2193411,2.082335,-0.1514725,1946.927
3,1,R,b_r_thumb1,0.2169378,2.10604,-0.1585376,1946.927
3,1,R,b_r_thumb2,0.2061686,2.135034,-0.1685621,1946.927
3,1,R,b_r_thumb3,0.1798344,2.156029,-0.1713394,1946.927
